conc,LasyWMiescie,JakieobszarylesnelubterenyzielonewybieraPanPaninajczesciej,JakaformerekreacjiwlesielubinaterenachzielonychwybieraPanPanin,CzegoprzedewszystkimoczekujePanPaniodrekreacjiwlesielubiterenach,JakokreslilbyokreslilabyPanPaniwlasneemocjeodczuwanewzwiaz,Czywporównaniuzczasemsprzedpandemiiwtrakciepandemiizwiekszyla,pandemia_zwiekszenie_rekreacji,Czyuprawianierekreacjiwlesielubiterenachzielonychmawplywnaobni,Sex,Age,PlaceOfLive,Miejscezamieszkaniawojewództwo,edu,status,kids,disability,job,active_coping,planning,positive_reframing,acceptance,humor,religion,emotional_support,instrumental_support,attention,denial,venting,substance_use,disengagement,self_blame,SkalaPodwyzszaniaNastroju,SkalaObnizaniaNastroju,active_coping,helplesness,support_seeking,avoidance,acceptance,humor,religion,Frequency_of_activity,season,place
5.062392542,0,"lasy poza miastem, laki","spacer, jazda rowerem, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem",,nie zmienila sie,3,4,1,16,village,warminsko-mazurskie,3,single,0,No,7,4,4,1,1,0,0,3,3,5,0,5,0,2,5,2.266666667,2.4,3,2.333333333,3,3.333333333,1,0,0,few_times_in_month_or_less,2,0
5.076156339,0,lasy poza miastem,"bieganie (jogging), jazda rowerem, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,raczej nie,2,5,1,35,village,zachodniopomorskie,5,married,0,No,6,6,6,5,5,2,0,3,0,5,1,4,0,1,2,3.733333333,1.4,5.666666667,1,1.5,3.333333333,5,2,0,everyday,2,0
5.161750598,0,"lasy poza miastem, laki, ogródki dzialkowe","spacer, bieganie (jogging), jazda rowerem","miejsca obserwacji zachowan dzikich zwierzat i ptaków, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,4,1,NA,village,zachodniopomorskie,3,single,0,No,7,2,5,4,5,3,5,5,3,3,2,1,0,2,5,4.266666667,3.266666667,3.666666667,2.333333333,4,2,5,3,5,monday-friday,3,0
5.165005584,1,"lasy w miescie, lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, fotografowanie przyrody, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia, inne (jakie?):",,nie zmienila sie,3,5,1,57,city_above_500000,dolnoslaskie,5,married,2,No,7,5,6,3,5,1,2,6,4,3,0,2,0,4,0,4.066666667,1.866666667,4.666666667,1.333333333,5,1.666666667,5,1,2,weekends,1,1
5.170696878,0,lasy poza miastem,"spacer, jazda rowerem, fotografowanie przyrody","miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,nie zmienila sie,3,1,1,44,city_500000,lubelskie,5,single,0,No,1,6,3,4,4,4,6,6,4,3,0,4,2,0,4,3.466666667,3.8,4.333333333,2,5,2.333333333,4,4,6,weekends,2,0
5.202291543,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, jazda rowerem, fotografowanie przyrody, obserwowanie ptaków, zbieranie grzybów","miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej tak,4,5,1,45,city_500000,warminsko-mazurskie,5,married,1,No,1,7,4,4,1,1,2,6,5,3,0,3,2,1,2,3.8,2.733333333,5,1.666666667,5.5,2,1,1,2,few_times_in_month_or_less,1,1
5.220294451,1,"lasy w miescie, lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny","spacer, fotografowanie przyrody, obserwowanie ptaków, zbieranie grzybów, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, inne (jakie?):",,nie zmienila sie,3,5,1,52,city_above_500000,wielkopolskie,5,single,0,No,1,4,4,3,3,2,4,3,2,4,3,5,4,1,6,3.066666667,4.466666667,3.666666667,3.666666667,2.5,4,3,2,4,monday-friday,3,1
5.236974295,0,ogród botaniczny,"spacer, fotografowanie przyrody",mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki,,raczej nie,2,4,1,21,city_500000,lubelskie,5,single,0,No,6,3,4,5,4,5,2,4,4,4,3,4,4,2,2,3.6,3.066666667,4,2.666666667,4,3.666666667,4,5,2,few_times_in_month_or_less,2,1
5.24976629,0,lasy poza miastem,"spacer, bieganie (jogging), jazda rowerem","miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,zdecydowanie tak,5,5,1,47,city_20000,pomorskie,5,divorced,2,No,1,4,4,3,4,3,0,3,1,3,3,2,3,0,0,3.4,1.8,3.666666667,1,2,2.666666667,4,3,0,monday-friday,1,0
5.259284772,1,"lasy w miescie, obszary zielone w miescie typu parki, skwery (zielence)",spacer,"miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej tak,4,4,1,25,city_above_500000,mazowieckie,5,single,0,No,1,2,4,2,2,0,1,4,5,3,1,4,4,2,6,3.466666667,4.2,2.666666667,4,4.5,2.666666667,2,0,1,few_times_in_month_or_less,4,1
5.278723724,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny","spacer, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej tak,4,5,1,22,city_above_500000,dolnoslaskie,3,married,0,No,1,6,6,4,4,4,0,6,6,2,1,6,0,2,4,4.066666667,2.6,5.333333333,2,6,3,4,4,0,few_times_in_month_or_less,2,1
5.297988152,0,lasy poza miastem,jazda rowerem,"mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca wyciszenia i odosobnienia",,raczej nie,2,3,1,46,village,mazowieckie,3,married,2,No,7,2,1,0,4,1,1,3,4,4,0,4,2,4,6,3.466666667,4.666666667,1,4,3.5,2.666666667,4,1,1,everyday,3,0
5.301495459,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)",spacer,"miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, inne (jakie?):",,nie zmienila sie,3,3,1,31,city_above_500000,wielkopolskie,5,married,0,No,3,4,4,3,6,4,4,5,6,4,0,5,0,2,4,4.4,2.933333333,3.666666667,2,5.5,3,6,4,4,monday-friday,4,1
5.312116592,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, fotografowanie przyrody, obserwowanie ptaków, zbieranie grzybów","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,4,1,21,city_100000,pomorskie,3,single,0,No,6,5,4,5,4,3,0,5,6,5,4,6,2,2,3,4.866666667,2.733333333,4.666666667,2.333333333,5.5,5,4,3,0,few_times_in_month_or_less,2,1
5.321291541,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny","spacer, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,5,1,28,city_above_500000,wielkopolskie,5,married,0,No,1,5,6,2,3,2,0,5,5,5,3,4,4,2,4,4.066666667,3.266666667,4.333333333,3.333333333,5,4,3,2,0,weekends,2,1
5.344907762,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, fotografowanie przyrody, zbieranie grzybów","miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,raczej nie,2,4,1,24,village,pomorskie,5,single,0,No,2,6,4,4,4,0,6,6,5,6,3,4,0,2,4,4,2,4.666666667,2,5.5,4.333333333,4,0,6,monday-friday,2,1
5.38054737,0,"lasy poza miastem, laki","spacer, inne (jakie?):","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, inne (jakie?):",,nie zmienila sie,3,3,1,54,city_above_500000,wielkopolskie,5,married,2,No,3,6,6,2,3,1,0,5,6,3,4,3,0,0,4,3.266666667,3.933333333,4.666666667,1.333333333,5.5,3.333333333,3,1,0,everyday,2,0
5.389542938,1,"lasy w miescie, lasy poza miastem, ogród botaniczny","spacer, fotografowanie przyrody, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej tak,4,4,1,31,city_above_500000,malopolskie,5,married,1,No,1,2,3,3,4,3,0,4,4,4,0,5,4,1,6,3.666666667,4,2.666666667,3.666666667,4,3,4,3,0,weekends,2,1
5.412437982,0,lasy poza miastem,spacer,"mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca ucieczki od problemów osobistych",,zdecydowanie tak,5,5,1,27,city_100000,wielkopolskie,5,married,1,No,1,6,6,3,3,0,2,3,4,5,2,4,4,2,4,4.133333333,3.666666667,5,3.333333333,3.5,3.666666667,3,0,2,everyday,3,0
5.452593677,0,"lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem, nordic-walking","miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,4,1,43,city_20000,zachodniopomorskie,5,married,1,No,1,6,4,3,4,2,2,6,6,5,2,2,4,2,4,3.8,3.533333333,4.333333333,3.333333333,6,3,4,2,2,everyday,3,1
5.457939956,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, zbieranie grzybów","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,nie zmienila sie,3,5,1,24,city_500000,wielkopolskie,5,married,0,No,2,4,3,3,2,2,5,3,2,6,2,4,0,3,5,3.066666667,3.266666667,3.333333333,2.666666667,2.5,4,2,2,5,everyday,1,1
5.470456998,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, jazda rowerem, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie tak,5,2,1,20,city_100000,kujawsko-pomorskie,4,married,0,Yes,1,6,4,6,6,4,1,6,6,5,3,5,0,1,2,4.066666667,1.666666667,5.333333333,1,6,4.333333333,6,4,1,monday-friday,1,1
5.472685813,0,"lasy poza miastem, laki, ogród botaniczny, palmiarnia, inne (jakie?):","spacer, jazda rowerem, jazda konna po wyznaczonych trasach, fotografowanie przyrody, obserwowanie ptaków, zbieranie grzybów, inne (jakie?):","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie tak,5,5,1,28,village,pomorskie,5,single,0,No,2,6,6,5,5,4,0,5,5,6,0,4,4,0,3,4.8,3.933333333,5.666666667,2.333333333,5,3.333333333,5,4,0,everyday,3,1
5.495244373,0,"lasy poza miastem, laki","spacer, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia",,raczej tak,4,4,1,21,village,mazowieckie,3,single,0,No,7,2,1,1,3,0,3,1,1,2,1,4,0,3,2,2.8,2.8,1.333333333,1.666666667,1,2.333333333,3,0,3,few_times_in_month_or_less,1,0
5.506754171,0,"lasy poza miastem, laki","spacer, jazda rowerem, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, miejsca wyciszenia i odosobnienia",,raczej nie,2,4,1,45,village,slaskie,5,married,2,No,1,6,4,1,4,0,3,5,4,4,0,4,4,2,2,3.8,3.4,3.666666667,2.666666667,4.5,2.666666667,4,0,3,everyday,2,0
5.555620951,0,lasy poza miastem,spacer,miejsca na podziwianie piekna przyrody,,raczej nie,2,4,1,50,city_500000,podlaskie,5,divorced,1,No,1,5,5,5,2,1,0,5,6,6,1,3,0,0,0,3.333333333,2.4,5,0,5.5,3.333333333,2,1,0,few_times_in_month_or_less,1,0
5.654615836,0,lasy poza miastem,"spacer, fotografowanie przyrody, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem",,nie zmienila sie,3,2,1,57,village,lubelskie,3,divorced,1,No,3,5,5,5,3,1,0,4,3,0,0,1,0,0,0,3.933333333,1.2,5,0,3.5,0.333333333,3,1,0,monday-friday,2,0
5.666717675,0,"lasy poza miastem, ogródki dzialkowe","jazda rowerem, zbieranie grzybów","miejsca zbioru owoców lesnych i grzybów, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,nie zmienila sie,3,2,1,43,village,wielkopolskie,5,married,3,No,1,5,3,4,4,1,1,3,0,4,0,0,0,1,2,2.733333333,3,4,1,1.5,1.333333333,4,1,1,few_times_in_month_or_less,3,0
5.747923731,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, fotografowanie przyrody, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów",,nie zmienila sie,3,3,1,27,city_100000,lubelskie,5,single,0,No,1,5,3,2,2,0,4,4,6,5,2,2,1,3,5,3.733333333,3.6,3.333333333,3,5,3,2,0,4,few_times_in_month_or_less,1,1
5.777089377,0,"lasy poza miastem, laki, ogród botaniczny, ogródki dzialkowe","spacer, bieganie (jogging), jazda rowerem, fotografowanie przyrody, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia",,raczej tak,4,5,1,35,village,wielkopolskie,5,single,0,No,1,5,6,4,4,2,6,6,5,4,3,3,2,2,6,4.666666667,4.266666667,5,3.333333333,5.5,3.333333333,4,2,6,monday-friday,2,1
5.797312014,0,lasy poza miastem,nordic-walking,miejsca dajacego mozliwosc oddychania czystym powietrzem,,zdecydowanie tak,5,4,1,40,city_20000,zachodniopomorskie,5,married,2,No,1,6,5,6,6,3,0,4,1,6,2,4,0,0,0,3.733333333,1.2,5.666666667,0,2.5,4,6,3,0,everyday,3,0
5.821285658,0,"obszary zielone w miescie typu parki, skwery (zielence)","spacer, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,zdecydowanie nie,1,5,1,60,city_500000,zachodniopomorskie,3,divorced,2,No,4,4,4,3,1,0,4,3,1,4,2,5,2,0,0,3.6,2.533333333,3.666666667,0.666666667,2,3.666666667,1,0,4,few_times_in_month_or_less,1,1
5.837862967,0,"lasy poza miastem, laki, ogródki dzialkowe, inne (jakie?):","spacer, jazda rowerem, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,4,1,33,city_20000,mazowieckie,5,married,3,No,1,6,6,4,4,3,6,7,5,0,0,3,0,1,3,3.933333333,1.933333333,5.333333333,1.333333333,6,1,4,3,6,everyday,4,0
5.983640075,1,"lasy w miescie, laki","spacer, bieganie (jogging), jazda rowerem","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca ucieczki od problemów osobistych",,raczej nie,2,5,1,31,village,wielkopolskie,5,married,0,No,1,4,4,5,5,5,3,4,4,4,4,5,3,3,4,3.8,3.466666667,4.333333333,3.333333333,4,4.333333333,5,5,3,few_times_in_month_or_less,1,1
5.989585134,1,"lasy w miescie, lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem, zbieranie grzybów","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,zdecydowanie tak,5,3,1,50,city_100000,wielkopolskie,2,married,2,No,7,3,1,2,2,0,2,1,1,1,2,0,0,2,3,2.533333333,1.8,2,1.666666667,1,1,2,0,2,few_times_in_month_or_less,2,1
6.002970586,1,"lasy w miescie, lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny, palmiarnia, ogródki dzialkowe","spacer, fotografowanie przyrody, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, miejsca wyciszenia i odosobnienia",,zdecydowanie tak,5,4,1,30,village,wielkopolskie,5,married,2,No,3,5,5,3,5,0,0,6,6,6,3,6,0,2,3,4.733333333,4.8,4.333333333,1.666666667,6,5,5,0,0,everyday,3,1
6.005720478,0,"lasy poza miastem, laki","spacer, jazda rowerem, fotografowanie przyrody, zbieranie grzybów","bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,nie zmienila sie,3,4,1,21,village,pomorskie,3,single,0,No,7,2,5,3,1,3,2,4,5,6,1,5,0,3,4,3.133333333,4.866666667,3.333333333,2.333333333,4.5,4,1,3,2,weekends,2,0
6.100703459,0,"laki, ogród botaniczny","fotografowanie przyrody, obserwowanie ptaków, zbieranie grzybów","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,zdecydowanie nie,1,5,1,46,city_above_500000,lódzkie,5,single,0,No,1,6,6,6,6,3,0,6,6,6,0,4,2,0,0,4.466666667,1.866666667,6,0.666666667,6,3.333333333,6,3,0,weekends,3,1
6.177184397,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, jazda rowerem","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów",,nie zmienila sie,3,NA,1,25,village,warminsko-mazurskie,5,single,0,No,2,6,6,4,5,3,3,6,6,5,3,4,2,2,6,4.866666667,4.2,5.333333333,3.333333333,6,4,5,3,3,few_times_in_month_or_less,2,1
6.323622937,0,"lasy poza miastem, laki","spacer, jazda rowerem, nordic-walking","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,zdecydowanie tak,5,5,1,40,city_500000,pomorskie,5,married,0,No,1,6,6,3,6,0,6,6,5,5,1,3,1,1,6,4.2,4.266666667,5,2.666666667,5.5,3,6,0,6,monday-friday,1,0
6.33931842,0,lasy poza miastem,"spacer, nordic-walking","bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,zdecydowanie tak,5,5,1,47,city_100000,zachodniopomorskie,5,married,2,No,1,5,5,1,4,2,1,5,5,4,5,5,2,3,6,3.533333333,4.866666667,3.666666667,3.666666667,5,4.666666667,4,2,1,monday-friday,3,0
6.54433639,0,inne (jakie?):,"spacer, fotografowanie przyrody, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,4,1,50,city_100000,lubuskie,5,married,2,No,3,6,6,6,6,3,0,5,2,0,0,2,0,0,6,3.6,1.6,6,2,3.5,0.666666667,6,3,0,everyday,3,0
6.573179934,0,"lasy poza miastem, laki, ogródki dzialkowe","spacer, zbieranie grzybów","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca wyciszenia i odosobnienia",,raczej nie,2,3,1,40,village,wielkopolskie,5,single,0,No,1,6,6,4,5,0,2,4,0,6,3,4,0,0,0,3,3.666666667,5.333333333,0,2,4.333333333,5,0,2,everyday,2,0
6.603154733,1,"lasy w miescie, lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem, obserwowanie ptaków, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie tak,5,5,1,30,city_500000,slaskie,3,married,1,No,6,5,5,5,5,3,6,4,2,5,6,5,2,2,2,4.2,2.666666667,5,2,3,5.333333333,5,3,6,monday-friday,1,1
6.849889062,1,"lasy w miescie, obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny, inne (jakie?):","spacer, nordic-walking, fotografowanie przyrody, obserwowanie ptaków, zbieranie grzybów, inne (jakie?):","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie tak,5,5,1,53,city_above_500000,lódzkie,5,married,2,No,1,6,6,6,5,4,5,5,5,3,6,5,0,2,2,4.2,1.533333333,6,1.333333333,5,4.666666667,5,4,5,everyday,1,1
6.893911964,0,ogródki dzialkowe,"spacer, jazda konna po wyznaczonych trasach, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,3,1,37,city_20000,kujawsko-pomorskie,3,divorced,1,No,2,3,3,4,5,1,4,2,0,0,0,1,0,1,0,2.2,1.266666667,3.333333333,0.333333333,1,0.333333333,5,1,4,everyday,1,0
6.928565059,0,"lasy poza miastem, laki","spacer, jazda rowerem, jazda konna po wyznaczonych trasach","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków",,zdecydowanie tak,5,4,1,22,city_100000,zachodniopomorskie,5,married,1,No,1,1,5,3,5,5,6,2,1,2,0,3,0,1,1,4.8,2.733333333,3,0.666666667,1.5,1.666666667,5,5,6,weekends,2,0
7.017173325,0,inne (jakie?):,"spacer, jazda rowerem","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,4,1,53,city_20000,mazowieckie,5,married,2,No,1,2,1,3,5,0,2,3,1,1,0,1,2,0,0,3.133333333,2.2,2,0.666666667,2,0.666666667,5,0,2,monday-friday,1,0
7.107127804,0,lasy poza miastem,spacer,"miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem",,raczej nie,2,5,1,62,city_500000,slaskie,5,married,2,No,4,6,6,5,2,1,0,3,1,3,6,3,0,1,0,3.666666667,2.6,5.666666667,0.333333333,2,4,2,1,0,few_times_in_month_or_less,3,0
7.12287478,0,"obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej tak,4,5,1,24,city_100000,mazowieckie,3,married,0,No,2,2,2,6,5,0,4,1,1,6,0,4,4,2,3,4.4,2.666666667,3.333333333,3,1,3.333333333,5,0,4,few_times_in_month_or_less,1,1
7.125877,0,"obszary zielone w miescie typu parki, skwery (zielence)","spacer, fotografowanie przyrody, obserwowanie ptaków",miejsca dajacego mozliwosc oddychania czystym powietrzem,,raczej nie,2,5,1,67,city_100000,pomorskie,4,widow(er),1,No,4,6,4,4,2,2,6,3,0,5,6,3,0,1,1,3.2,2.6,4.666666667,0.666666667,1.5,4.666666667,2,2,6,monday-friday,2,1
7.526314633,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,nie zmienila sie,3,3,1,21,city_500000,lubelskie,3,single,0,No,7,6,3,3,5,4,3,5,3,3,3,6,6,1,5,3.733333333,4.4,4,4,4,4,5,4,3,everyday,2,1
7.612515937,0,"lasy poza miastem, laki","jazda rowerem, fotografowanie przyrody, narty biegowe","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,nie zmienila sie,3,4,1,60,village,lódzkie,5,married,1,No,1,0,0,4,4,0,0,0,1,3,0,0,0,4,3,2.066666667,3.066666667,1.333333333,2.333333333,0.5,1,4,0,0,weekends,1,0
